Symbol,Entry (IST),Exit (IST),Hold,Entry $,Exit $,PNL SOL,PNL %,Score,Reason
Wiffy,24/06/26, 21:53,25/06/26, 06:18,8h 24m,0.0001015,0.000002476,-0.023045483361979473,-97.56059113300493,65,Manual close
EWS,25/06/26, 01:10,25/06/26, 06:18,5h 7m,0.0001069,0.000001541,-0.04929253336928963,-98.55846585594013,30,Manual close
FIFA,24/06/26, 22:14,25/06/26, 00:39,2h 25m,0.000002764,0.00001379,0.11251117874954986,398.9146164978292,85,SL (moved to breakeven/TP)
Ascend,24/06/26, 16:57,24/06/26, 23:11,6h 14m,0.0001393,0.0001035,-0.012849964106245516,-25.69992821249103,65,Stop Loss
WENMAXX,24/06/26, 21:16,24/06/26, 22:32,1h 16m,0.0001125,0.00008098,-0.013574565082487966,-28.017777777777773,65,Stop Loss
SWIF,24/06/26, 18:50,24/06/26, 20:32,1h 42m,0.0001005,0.0001002,-0.00014702610074627222,-0.2985074626865744,65,EMERGENCY: Rugcheck failed (on-chain risk detected)
WENBOY,24/06/26, 20:06,24/06/26, 20:23,17m,0.0001128,0.00007993,-0.014138311388577709,-29.140070921985817,78,Stop Loss
GTA 6Begin,24/06/26, 19:12,24/06/26, 19:34,22m,0.0001741,0.0001305,-0.012319276542627305,-25.04307869040781,68,Stop Loss
GTT,24/06/26, 18:38,24/06/26, 18:51,14m,0.0001004,0.00007499,-0.012528155004980081,-25.308764940239048,78,Stop Loss
