Symbol,Entry (IST),Exit (IST),Hold,Entry $,Exit $,PNL SOL,PNL %,Score,Reason
CATWIF,24/06/26, 02:09,24/06/26, 05:23,3h 14m,0.0006854,0.0003271,-0.02575735257819948,-52.27604318646046,62,Stop Loss
Jotchua,23/06/26, 23:15,24/06/26, 04:21,5h 7m,0.006252,0.00677,0.0040808444117882295,8.28534868841971,60,EMERGENCY: Extreme sell pressure (BSR 0.50x) — likely creator/whale dump
FRAG,24/06/26, 02:36,24/06/26, 04:15,1h 40m,0.001346,0.00148,0.004880691235346678,9.955423476968797,62,EMERGENCY: Extreme sell pressure (BSR 0.43x) — likely creator/whale dump
ANSEM,24/06/26, 00:57,24/06/26, 01:10,13m,0.0005017,0.000522,0.0019932537851445713,4.046242774566475,75,EMERGENCY: Rugcheck failed (on-chain risk detected)
QUEST,23/06/26, 22:47,24/06/26, 00:23,1h 36m,0.0005339,0.0005346,0.00006490143285259067,0.13111069488667593,62,EMERGENCY: Extreme sell pressure (BSR 0.49x) — likely creator/whale dump
drooling,23/06/26, 22:45,24/06/26, 00:23,1h 38m,0.0009523,0.0009583,0.0003150267772760705,0.6300535545521408,62,EMERGENCY: Extreme sell pressure (BSR 0.46x) — likely creator/whale dump
